movieId,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,War,Musical,Documentary,IMAX,Western,Film-Noir,(no genres listed),budget,popularity,revenue,runtime,vote_average,vote_count,Warner Bros.,Paramount Pictures,Universal Pictures,Twentieth Century Fox Film Corporation,Metro-Goldwyn-Mayer (MGM),Columbia Pictures,New Line Cinema,Walt Disney Pictures,Columbia Pictures Corporation,Touchstone Pictures,Canal+,Miramax Films,TriStar Pictures,United Artists,Relativity Media,Village Roadshow Pictures,Regency Enterprises,DreamWorks SKG,Orion Pictures,Fox Searchlight Pictures,Amblin Entertainment,Castle Rock Entertainment,RKO Radio Pictures,Working Title Films,Dimension Films,Hollywood Pictures,BBC Films,Lionsgate,Walt Disney Productions,Dune Entertainment,British Broadcasting Corporation (BBC),Imagine Entertainment,Scott Rudin Productions,Fox 2000 Pictures,PolyGram Filmed Entertainment,Pixar Animation Studios,StudioCanal,Summit Entertainment,Film4,Morgan Creek Productions,Focus Features,TF1 Films Production,New Regency Pictures,Screen Gems,Revolution Studios,Channel Four Films,Davis Entertainment,Lakeshore Entertainment,Mosfilm,Epsilon Motion Pictures,other_company,avg_rating
2301,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11000000,9.270492,31672907.0,92.0,6.5,205.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5625
2302,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000000,7.922216,64088552.0,120.0,7.3,393.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0454545454545454
2303,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2200000,9.042678,0.0,159.0,7.2,79.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75
2304,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660233,0.0,76.0,6.2,11.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2306,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000000,5.403617,0.0,114.0,4.9,113.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2307,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.082,0.0,90.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2310,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78844,0.0,100.0,7.1,51.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2311,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,90000000,14.374866,171120329.0,150.0,7.2,1338.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6
2312,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.503064,31853080.0,119.0,6.9,72.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8
2313,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,8.405672,26010864.0,124.0,7.9,740.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9375
2314,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.557283,0.0,172.0,5.9,26.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
2315,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,25000000,13.018491,50671850.0,89.0,5.5,366.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75
2316,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,75000000,7.757795,46683377.0,104.0,6.3,348.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
2318,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,5.493697,2807390.0,139.0,7.4,197.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.285714285714286
2320,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,14000000,15.352714,0.0,107.0,6.2,168.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.875
2321,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0874,0.0,124.0,7.1,498.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3653846153846154
2322,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,75000000,7.970031,14567883.0,99.0,6.1,226.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.6666666666666665
2323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.802931,0.0,76.0,7.8,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
2324,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,20000000,39.39497,229400000.0,116.0,8.3,3643.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9545454545454546
2325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,5.919725,0.0,94.0,6.2,116.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.25
2327,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3500000,5.732016,16324573.0,93.0,5.8,92.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2328,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,20000000,13.318722,0.0,108.0,5.8,262.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.875
2329,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20000000,18.157166,23875127.0,119.0,8.2,3120.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28030303030303
2330,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.495079,0.0,98.0,8.7,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
2331,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12000000,1.575026,12902790.0,100.0,5.4,12.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2332,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.436535,0.0,96.0,6.1,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25
2333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000,6.788021,6451628.0,105.0,6.8,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333333333333333
2334,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,70000000,9.019114,116672912.0,116.0,6.1,361.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7777777777777777
2335,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000000,9.461823,185991646.0,90.0,5.9,521.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25
2336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000,7.566321,82150642.0,124.0,7.2,346.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.909090909090909
2337,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5293,1053788.0,119.0,6.9,119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.5
2338,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,65000000,11.023042,40002112.0,100.0,5.1,381.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1818181818181817
2339,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000,3.366048,0.0,86.0,5.2,65.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2340,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90000000,14.026744,142940100.0,178.0,6.9,1174.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0714285714285716
2342,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88051,0.0,92.0,6.4,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2344,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,9000000,15.236541,7936012.0,111.0,7.0,129.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3333333333333335
2346,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3.94547,0.0,117.0,6.7,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3333333333333335
2347,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.652503,0.0,121.0,6.4,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2348,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000,5.681582,2826523.0,111.0,7.0,106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2
2349,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.095584,5794184.0,104.0,6.7,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3333333333333335
2350,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.531486,4100000.0,100.0,5.1,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2351,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.587353,752045.0,110.0,7.9,122.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4
2352,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.620392,0.0,105.0,6.8,124.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.923076923076923
2353,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,90000000,12.978751,250649836.0,132.0,6.7,1266.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4705882352941178
2354,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000,5.154373,100491683.0,79.0,5.8,149.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1
2355,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000000,16.869209,363258859.0,95.0,6.8,2379.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
2356,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.704352,0.0,113.0,6.0,113.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1666666666666665
2357,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2900000,4.919716,5596708.0,113.0,7.6,132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.375
2358,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10000000,3.699017,0.0,99.0,7.1,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2359,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.502687,0.0,91.0,7.4,58.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7142857142857144
2360,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1300000,6.064954,0.0,105.0,7.7,213.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.583333333333333
2361,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,5.738871,6000000.0,93.0,6.2,111.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7142857142857144
2362,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.750815,0.0,71.0,4.6,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2363,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,130000000,11.295121,379014294.0,139.0,5.3,1075.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2364,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,6.183418,48398.0,105.0,6.0,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
2365,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.894775,0.0,98.0,6.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2366,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,672000,8.73274,10000000.0,100.0,7.7,346.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.409090909090909
2367,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,672000,8.73274,10000000.0,100.0,7.7,346.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.857142857142857
2368,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10000000,2.663294,4711220.0,105.0,4.6,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2369,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,8.679349,27400000.0,104.0,6.0,99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6538461538461537
2370,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.520733,24467000.0,114.0,7.0,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2371,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8000000,6.040486,59612888.0,98.0,6.8,210.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2
2372,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8045760,10.357224,35150960.0,95.0,5.8,98.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6
2373,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17900000,10.014248,6948633.0,89.0,5.0,211.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8333333333333335
2374,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.853782,36611610.0,111.0,6.2,47.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1
2375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000,7.054864,54999651.0,91.0,6.2,288.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1666666666666665
2376,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,30000000,12.840798,152427960.0,131.0,6.0,515.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2083333333333335
2377,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,25000000,13.561368,0.0,116.0,6.2,136.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.125
2378,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4500000,8.354488,146198896.0,96.0,6.5,614.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2379,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.021668,55600000.0,87.0,5.6,349.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25
2380,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.10005,43579163.0,83.0,5.5,259.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2381,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.952392,28061343.0,88.0,4.9,261.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1
2382,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.278957,19510371.0,90.0,4.7,195.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25
2383,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.612379,11567217.0,84.0,4.7,183.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2384,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90000000,6.229629,69131860.0,92.0,5.3,312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6363636363636362
