movieId,title,genres,title_name,title_name_tokens,title_mapped
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers),"{'of', 'myers', 'halloween', '6', 'michael', 'curse'}",Halloween: The Curse of Michael Myers
892,Twelfth Night (1996),Comedy|Drama|Romance,Twelfth Night,"{'night', 'twelfth'}",Twelfth Night
893,Mother Night (1996),Drama,Mother Night,"{'night', 'mother'}",Mother Night
896,Wild Reeds (Les roseaux sauvages) (1994),Drama,Wild Reeds (Les roseaux sauvages),"{'les', 'roseaux', 'wild', 'sauvages', 'reeds'}",Wild Reeds
897,For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War,For Whom the Bell Tolls,"{'whom', 'tolls', 'bell', 'for'}",For Whom the Bell Tolls
898,"Philadelphia Story, The (1940)",Comedy|Drama|Romance,"Philadelphia Story, The","{'philadelphia', 'story'}",The Philadelphia Story
899,Singin' in the Rain (1952),Comedy|Musical|Romance,Singin' in the Rain,"{'rain', 'in', 'singin'}",Singin' in the Rain
900,"American in Paris, An (1951)",Musical|Romance,"American in Paris, An","{'american', 'in', 'paris'}",An American in Paris
901,Funny Face (1957),Comedy|Musical,Funny Face,"{'funny', 'face'}",Funny Face
902,Breakfast at Tiffany's (1961),Drama|Romance,Breakfast at Tiffany's,"{'tiffanys', 'breakfast', 'at'}",Breakfast at Tiffany's
903,Vertigo (1958),Drama|Mystery|Romance|Thriller,Vertigo,{'vertigo'},Vertigo
904,Rear Window (1954),Mystery|Thriller,Rear Window,"{'rear', 'window'}",Rear Window
905,It Happened One Night (1934),Comedy|Romance,It Happened One Night,"{'night', 'one', 'it', 'happened'}",It Happened One Night
906,Gaslight (1944),Drama|Thriller,Gaslight,{'gaslight'},Gaslight
907,"Gay Divorcee, The (1934)",Comedy|Musical|Romance,"Gay Divorcee, The","{'gay', 'divorcee'}",The Gay Divorcee
908,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller,North by Northwest,"{'by', 'north', 'northwest'}",North by Northwest
909,"Apartment, The (1960)",Comedy|Drama|Romance,"Apartment, The",{'apartment'},The Apartment
910,Some Like It Hot (1959),Comedy|Crime,Some Like It Hot,"{'some', 'like', 'it', 'hot'}",Some Like It Hot
911,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller,Charade,{'charade'},Charade
912,Casablanca (1942),Drama|Romance,Casablanca,{'casablanca'},Casablanca
913,"Maltese Falcon, The (1941)",Film-Noir|Mystery,"Maltese Falcon, The","{'falcon', 'maltese'}",The Maltese Falcon
914,My Fair Lady (1964),Comedy|Drama|Musical|Romance,My Fair Lady,"{'my', 'fair', 'lady'}",My Fair Lady
915,Sabrina (1954),Comedy|Romance,Sabrina,{'sabrina'},Sabrina
916,Roman Holiday (1953),Comedy|Drama|Romance,Roman Holiday,"{'holiday', 'roman'}",Roman Holiday
917,"Little Princess, The (1939)",Children|Drama,"Little Princess, The","{'princess', 'little'}",A Little Princess
918,Meet Me in St. Louis (1944),Musical,Meet Me in St. Louis,"{'st', 'me', 'louis', 'in', 'meet'}",Meet Me in St. Louis
919,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical,"Wizard of Oz, The","{'wizard', 'of', 'oz'}",The Wizard of Oz
920,Gone with the Wind (1939),Drama|Romance|War,Gone with the Wind,"{'gone', 'with', 'wind'}",Gone with the Wind
921,My Favorite Year (1982),Comedy,My Favorite Year,"{'year', 'my', 'favorite'}",My Favorite Year
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance,Sunset Blvd. (a.k.a. Sunset Boulevard),"{'boulevard', 'blvd', 'aka', 'sunset'}",Sunset Boulevard
923,Citizen Kane (1941),Drama|Mystery,Citizen Kane,"{'citizen', 'kane'}",Citizen Kane
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,2001: A Space Odyssey,"{'2001', 'odyssey', 'space'}",2001: A Space Odyssey
926,All About Eve (1950),Drama,All About Eve,"{'all', 'eve', 'about'}",All About Eve
927,"Women, The (1939)",Comedy,"Women, The",{'women'},The Women
928,Rebecca (1940),Drama|Mystery|Romance|Thriller,Rebecca,{'rebecca'},Rebecca
929,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller,Foreign Correspondent,"{'foreign', 'correspondent'}",Foreign Correspondent
930,Notorious (1946),Film-Noir|Romance|Thriller,Notorious,{'notorious'},Notorious
931,Spellbound (1945),Mystery|Romance|Thriller,Spellbound,{'spellbound'},Spellbound
932,"Affair to Remember, An (1957)",Drama|Romance,"Affair to Remember, An","{'affair', 'to', 'remember'}",An Affair to Remember
933,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller,To Catch a Thief,"{'to', 'thief', 'catch'}",To Catch a Thief
934,Father of the Bride (1950),Comedy,Father of the Bride,"{'of', 'bride', 'father'}",Father of the Bride
935,"Band Wagon, The (1953)",Comedy|Musical,"Band Wagon, The","{'band', 'wagon'}",The Band Wagon
936,Ninotchka (1939),Comedy|Romance,Ninotchka,{'ninotchka'},Ninotchka
937,Love in the Afternoon (1957),Comedy|Romance,Love in the Afternoon,"{'love', 'in', 'afternoon'}",Love in the Afternoon
938,Gigi (1958),Musical,Gigi,{'gigi'},Gigi
940,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance,"Adventures of Robin Hood, The","{'adventures', 'of', 'robin', 'hood'}",The Adventures of Robin Hood
941,"Mark of Zorro, The (1940)",Adventure,"Mark of Zorro, The","{'of', 'mark', 'zorro'}",The Mark of Zorro
942,Laura (1944),Crime|Film-Noir|Mystery,Laura,{'laura'},Laura
943,"Ghost and Mrs. Muir, The (1947)",Drama|Fantasy|Romance,"Ghost and Mrs. Muir, The","{'muir', 'and', 'mrs', 'ghost'}",The Ghost and Mrs. Muir
944,Lost Horizon (1937),Drama,Lost Horizon,"{'lost', 'horizon'}",Lost Horizon
945,Top Hat (1935),Comedy|Musical|Romance,Top Hat,"{'hat', 'top'}",Top Hat
946,To Be or Not to Be (1942),Comedy|Drama|War,To Be or Not to Be,"{'to', 'not', 'be', 'or'}",To Be or Not to Be
947,My Man Godfrey (1936),Comedy|Romance,My Man Godfrey,"{'my', 'godfrey', 'man'}",My Man Godfrey
948,Giant (1956),Drama|Romance|Western,Giant,{'giant'},Giant
949,East of Eden (1955),Drama,East of Eden,"{'of', 'east', 'eden'}",East of Eden
950,"Thin Man, The (1934)",Comedy|Crime,"Thin Man, The","{'thin', 'man'}",The Thin Man
951,His Girl Friday (1940),Comedy|Romance,His Girl Friday,"{'friday', 'his', 'girl'}",His Girl Friday
952,Around the World in 80 Days (1956),Adventure|Comedy,Around the World in 80 Days,"{'days', 'around', 'world', 'in', '80'}",Around the World in 80 Days
953,It's a Wonderful Life (1946),Children|Drama|Fantasy|Romance,It's a Wonderful Life,"{'its', 'wonderful', 'life'}",It's a Wonderful Life
954,Mr. Smith Goes to Washington (1939),Drama,Mr. Smith Goes to Washington,"{'to', 'mr', 'goes', 'smith', 'washington'}",Mr. Smith Goes to Washington
955,Bringing Up Baby (1938),Comedy|Romance,Bringing Up Baby,"{'up', 'baby', 'bringing'}",Bringing Up Baby
956,Penny Serenade (1941),Drama|Romance,Penny Serenade,"{'serenade', 'penny'}",Penny Serenade
959,Of Human Bondage (1934),Drama,Of Human Bondage,"{'of', 'bondage', 'human'}",Of Human Bondage
961,Little Lord Fauntleroy (1936),Drama,Little Lord Fauntleroy,"{'lord', 'little', 'fauntleroy'}",Little Lord Fauntleroy
963,"Inspector General, The (1949)",Musical,"Inspector General, The","{'inspector', 'general'}",The Inspector General
965,"39 Steps, The (1935)",Drama|Mystery|Thriller,"39 Steps, The","{'steps', '39'}",The 39 Steps
968,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller,Night of the Living Dead,"{'night', 'dead', 'of', 'living'}",Night of the Living Dead
969,"African Queen, The (1951)",Adventure|Comedy|Romance|War,"African Queen, The","{'queen', 'african'}",The African Queen
970,Beat the Devil (1953),Adventure|Comedy|Crime|Drama|Romance,Beat the Devil,"{'devil', 'beat'}",Beat the Devil
971,Cat on a Hot Tin Roof (1958),Drama,Cat on a Hot Tin Roof,"{'tin', 'on', 'roof', 'cat', 'hot'}",Cat on a Hot Tin Roof
973,Meet John Doe (1941),Comedy|Drama,Meet John Doe,"{'john', 'doe', 'meet'}",Meet John Doe
976,"Farewell to Arms, A (1932)",Romance|War,"Farewell to Arms, A","{'to', 'arms', 'farewell'}",A Farewell to Arms
979,Nothing Personal (1995),Drama|War,Nothing Personal,"{'nothing', 'personal'}",Nothing Personal
981,Dangerous Ground (1997),Drama,Dangerous Ground,"{'dangerous', 'ground'}",Dangerous Ground
982,Picnic (1955),Drama,Picnic,{'picnic'},Picnic
984,"Pompatus of Love, The (1996)",Comedy|Drama,"Pompatus of Love, The","{'of', 'love', 'pompatus'}",The Pompatus of Love
986,Fly Away Home (1996),Adventure|Children,Fly Away Home,"{'home', 'fly', 'away'}",Fly Away Home
987,Bliss (1997),Drama|Romance,Bliss,{'bliss'},Bliss
988,Grace of My Heart (1996),Comedy|Drama,Grace of My Heart,"{'of', 'my', 'heart', 'grace'}",Grace of My Heart
990,Maximum Risk (1996),Action|Adventure|Thriller,Maximum Risk,"{'maximum', 'risk'}",Maximum Risk
991,Michael Collins (1996),Drama,Michael Collins,"{'collins', 'michael'}",Michael Collins
993,Infinity (1996),Drama,Infinity,{'infinity'},Infinity
994,Big Night (1996),Comedy|Drama,Big Night,"{'night', 'big'}",Big Night
996,Last Man Standing (1996),Action|Crime|Drama|Thriller,Last Man Standing,"{'standing', 'last', 'man'}",Last Man Standing
998,Set It Off (1996),Action|Crime,Set It Off,"{'off', 'it', 'set'}",Set It Off
999,2 Days in the Valley (1996),Crime|Film-Noir,2 Days in the Valley,"{'in', '2', 'days', 'valley'}",2 Days in the Valley
1003,Extreme Measures (1996),Drama|Thriller,Extreme Measures,"{'measures', 'extreme'}",Extreme Measures
1004,"Glimmer Man, The (1996)",Action|Thriller,"Glimmer Man, The","{'glimmer', 'man'}",The Glimmer Man
1005,D3: The Mighty Ducks (1996),Children|Comedy,D3: The Mighty Ducks,"{'mighty', 'd3', 'ducks'}",D3: The Mighty Ducks
1006,"Chamber, The (1996)",Drama,"Chamber, The",{'chamber'},The Chamber
1007,"Apple Dumpling Gang, The (1975)",Children|Comedy|Western,"Apple Dumpling Gang, The","{'apple', 'dumpling', 'gang'}",The Apple Dumpling Gang
1008,"Davy Crockett, King of the Wild Frontier (1955)",Adventure|Western,"Davy Crockett, King of the Wild Frontier","{'of', 'king', 'crockett', 'davy', 'wild', 'frontier'}","Davy Crockett, King of the Wild Frontier"
1009,Escape to Witch Mountain (1975),Adventure|Children|Fantasy,Escape to Witch Mountain,"{'to', 'mountain', 'escape', 'witch'}",Escape to Witch Mountain
1010,"Love Bug, The (1969)",Children|Comedy,"Love Bug, The","{'love', 'bug'}",The Love Bug
1011,Herbie Rides Again (1974),Children|Comedy|Fantasy|Romance,Herbie Rides Again,"{'again', 'rides', 'herbie'}",Herbie Rides Again
1012,Old Yeller (1957),Children|Drama,Old Yeller,"{'old', 'yeller'}",Old Yeller
1013,"Parent Trap, The (1961)",Children|Comedy|Romance,"Parent Trap, The","{'trap', 'parent'}",The Parent Trap
1014,Pollyanna (1960),Children|Comedy|Drama,Pollyanna,{'pollyanna'},Pollyanna
1015,Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama,Homeward Bound: The Incredible Journey,"{'journey', 'homeward', 'incredible', 'bound'}",Homeward Bound: The Incredible Journey
1016,"Shaggy Dog, The (1959)",Children|Comedy,"Shaggy Dog, The","{'dog', 'shaggy'}",The Shaggy Dog
1017,Swiss Family Robinson (1960),Adventure|Children,Swiss Family Robinson,"{'swiss', 'robinson', 'family'}",Swiss Family Robinson
1018,That Darn Cat! (1965),Children|Comedy|Mystery,That Darn Cat!,"{'that', 'darn', 'cat'}",That Darn Cat!
1019,"20,000 Leagues Under the Sea (1954)",Adventure|Drama|Sci-Fi,"20,000 Leagues Under the Sea","{'leagues', '20000', 'under', 'sea'}","20,000 Leagues Under the Sea"
1020,Cool Runnings (1993),Comedy,Cool Runnings,"{'cool', 'runnings'}",Cool Runnings
1021,Angels in the Outfield (1994),Children|Comedy,Angels in the Outfield,"{'in', 'angels', 'outfield'}",Angels in the Outfield
1022,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance,Cinderella,{'cinderella'},Cinderella
1023,Winnie the Pooh and the Blustery Day (1968),Animation|Children|Musical,Winnie the Pooh and the Blustery Day,"{'pooh', 'day', 'blustery', 'and', 'winnie'}",Winnie the Pooh and the Blustery Day
1024,"Three Caballeros, The (1945)",Animation|Children|Musical,"Three Caballeros, The","{'three', 'caballeros'}",The Three Caballeros
1025,"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical,"Sword in the Stone, The","{'stone', 'in', 'sword'}",The Sword in the Stone
1027,Robin Hood: Prince of Thieves (1991),Adventure|Drama,Robin Hood: Prince of Thieves,"{'of', 'hood', 'robin', 'prince', 'thieves'}",Robin Hood: Prince of Thieves
1028,Mary Poppins (1964),Children|Comedy|Fantasy|Musical,Mary Poppins,"{'mary', 'poppins'}",Mary Poppins
1029,Dumbo (1941),Animation|Children|Drama|Musical,Dumbo,{'dumbo'},Dumbo
1030,Pete's Dragon (1977),Adventure|Animation|Children|Musical,Pete's Dragon,"{'dragon', 'petes'}",Pete's Dragon
1031,Bedknobs and Broomsticks (1971),Adventure|Children|Musical,Bedknobs and Broomsticks,"{'bedknobs', 'broomsticks', 'and'}",Bedknobs and Broomsticks
1032,Alice in Wonderland (1951),Adventure|Animation|Children|Fantasy|Musical,Alice in Wonderland,"{'alice', 'in', 'wonderland'}",Alice in Wonderland
1033,"Fox and the Hound, The (1981)",Animation|Children|Drama,"Fox and the Hound, The","{'fox', 'hound', 'and'}",The Fox and the Hound
1034,Freeway (1996),Comedy|Crime|Drama|Thriller,Freeway,{'freeway'},Freeway
1035,"Sound of Music, The (1965)",Musical|Romance,"Sound of Music, The","{'of', 'sound', 'music'}",The Sound of Music
1036,Die Hard (1988),Action|Crime|Thriller,Die Hard,"{'hard', 'die'}",Die Hard
1037,"Lawnmower Man, The (1992)",Action|Horror|Sci-Fi|Thriller,"Lawnmower Man, The","{'lawnmower', 'man'}",The Lawnmower Man
1040,"Secret Agent, The (1996)",Drama,"Secret Agent, The","{'secret', 'agent'}",The Secret Agent
1041,Secrets & Lies (1996),Drama,Secrets & Lies,"{'secrets', 'lies'}",Secrets & Lies
1042,That Thing You Do! (1996),Comedy|Drama,That Thing You Do!,"{'that', 'do', 'you', 'thing'}",That Thing You Do!
1043,To Gillian on Her 37th Birthday (1996),Drama|Romance,To Gillian on Her 37th Birthday,"{'gillian', 'to', 'her', 'birthday', '37th', 'on'}",To Gillian on Her 37th Birthday
1046,Beautiful Thing (1996),Drama|Romance,Beautiful Thing,"{'beautiful', 'thing'}",Beautiful Thing
1047,"Long Kiss Goodnight, The (1996)",Action|Drama|Thriller,"Long Kiss Goodnight, The","{'long', 'goodnight', 'kiss'}",The Long Kiss Goodnight
1049,"Ghost and the Darkness, The (1996)",Action|Adventure,"Ghost and the Darkness, The","{'darkness', 'and', 'ghost'}",The Ghost and the Darkness
1050,Looking for Richard (1996),Documentary|Drama,Looking for Richard,"{'richard', 'looking', 'for'}",Looking for Richard
1051,Trees Lounge (1996),Drama,Trees Lounge,"{'trees', 'lounge'}",Trees Lounge
1053,Normal Life (1996),Crime|Drama|Romance,Normal Life,"{'normal', 'life'}",Normal Life
1054,Get on the Bus (1996),Drama,Get on the Bus,"{'on', 'get', 'bus'}",Get on the Bus
1055,Shadow Conspiracy (1997),Thriller,Shadow Conspiracy,"{'shadow', 'conspiracy'}",Shadow Conspiracy
1056,Jude (1996),Drama,Jude,{'jude'},Jude
1057,Everyone Says I Love You (1996),Comedy|Musical|Romance,Everyone Says I Love You,"{'love', 'i', 'you', 'says', 'everyone'}",Everyone Says I Love You
1059,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,William Shakespeare's Romeo + Juliet,"{'juliet', 'romeo', 'shakespeares', 'william'}",Romeo + Juliet
1060,Swingers (1996),Comedy|Drama,Swingers,{'swingers'},Swingers
1061,Sleepers (1996),Thriller,Sleepers,{'sleepers'},Sleepers
1064,Aladdin and the King of Thieves (1996),Animation|Children|Comedy|Fantasy|Musical|Romance,Aladdin and the King of Thieves,"{'of', 'aladdin', 'and', 'king', 'thieves'}",Aladdin and the King of Thieves
1066,Shall We Dance (1937),Comedy|Musical|Romance,Shall We Dance,"{'shall', 'dance', 'we'}",Shall We Dance
1068,Crossfire (1947),Crime|Film-Noir,Crossfire,{'crossfire'},Crossfire
1073,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical,Willy Wonka & the Chocolate Factory,"{'willy', 'wonka', 'chocolate', 'factory'}",Willy Wonka & the Chocolate Factory
1076,"Innocents, The (1961)",Drama|Horror|Thriller,"Innocents, The",{'innocents'},The Innocents
1077,Sleeper (1973),Comedy|Sci-Fi,Sleeper,{'sleeper'},Sleeper
1078,Bananas (1971),Comedy|War,Bananas,{'bananas'},Bananas
1079,"Fish Called Wanda, A (1988)",Comedy|Crime,"Fish Called Wanda, A","{'wanda', 'called', 'fish'}",A Fish Called Wanda
1080,Monty Python's Life of Brian (1979),Comedy,Monty Python's Life of Brian,"{'of', 'brian', 'monty', 'pythons', 'life'}",Life of Brian
1081,Victor/Victoria (1982),Comedy|Musical|Romance,Victor/Victoria,{'victorvictoria'},Victor/Victoria
1082,"Candidate, The (1972)",Drama,"Candidate, The",{'candidate'},The Candidate
1083,"Great Race, The (1965)",Comedy|Musical,"Great Race, The","{'race', 'great'}",The Great Race
1084,Bonnie and Clyde (1967),Crime|Drama,Bonnie and Clyde,"{'bonnie', 'clyde', 'and'}",Bonnie and Clyde
1085,"Old Man and the Sea, The (1958)",Adventure|Drama,"Old Man and the Sea, The","{'and', 'old', 'sea', 'man'}",The Old Man and the Sea
1086,Dial M for Murder (1954),Crime|Mystery|Thriller,Dial M for Murder,"{'m', 'dial', 'murder', 'for'}",Dial M for Murder
1088,Dirty Dancing (1987),Drama|Musical|Romance,Dirty Dancing,"{'dirty', 'dancing'}",Dirty Dancing
1089,Reservoir Dogs (1992),Crime|Mystery|Thriller,Reservoir Dogs,"{'reservoir', 'dogs'}",Reservoir Dogs
1090,Platoon (1986),Drama|War,Platoon,{'platoon'},Platoon
1091,Weekend at Bernie's (1989),Comedy,Weekend at Bernie's,"{'weekend', 'at', 'bernies'}",Weekend at Bernie's
1092,Basic Instinct (1992),Crime|Mystery|Thriller,Basic Instinct,"{'basic', 'instinct'}",Basic Instinct
1093,"Doors, The (1991)",Drama,"Doors, The",{'doors'},The Doors
1094,"Crying Game, The (1992)",Drama|Romance|Thriller,"Crying Game, The","{'game', 'crying'}",The Crying Game
1095,Glengarry Glen Ross (1992),Drama,Glengarry Glen Ross,"{'glengarry', 'glen', 'ross'}",Glengarry Glen Ross
1096,Sophie's Choice (1982),Drama,Sophie's Choice,"{'choice', 'sophies'}",Sophie's Choice
1097,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi,E.T. the Extra-Terrestrial,"{'et', 'extraterrestrial'}",E.T. the Extra-Terrestrial
1099,"Christmas Carol, A (1938)",Children|Drama|Fantasy,"Christmas Carol, A","{'christmas', 'carol'}",A Christmas Carol
1100,Days of Thunder (1990),Action|Drama|Romance,Days of Thunder,"{'of', 'thunder', 'days'}",Days of Thunder
1101,Top Gun (1986),Action|Romance,Top Gun,"{'top', 'gun'}",Top Gun
1103,Rebel Without a Cause (1955),Drama,Rebel Without a Cause,"{'rebel', 'without', 'cause'}",Rebel Without a Cause
1104,"Streetcar Named Desire, A (1951)",Drama,"Streetcar Named Desire, A","{'streetcar', 'named', 'desire'}",A Streetcar Named Desire
1105,Children of the Corn IV: The Gathering (1996),Horror,Children of the Corn IV: The Gathering,"{'of', 'gathering', 'iv', 'corn', 'children'}",Children of the Corn IV: The Gathering
1107,Loser (1991),Comedy,Loser,{'loser'},Loser
1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary,Microcosmos (Microcosmos: Le peuple de l'herbe),"{'microcosmos', 'lherbe', 'peuple', 'le', 'de'}",Le peuple invisible
1112,Palookaville (1996),Action|Comedy|Drama,Palookaville,{'palookaville'},Palookaville
1114,"Funeral, The (1996)",Crime|Drama,"Funeral, The",{'funeral'},The Funeral
1116,"Single Girl, A (Fille seule, La) (1995)",Drama,"Single Girl, A (Fille seule, La)","{'la', 'girl', 'single', 'seule', 'fille'}",A Single Girl
1117,"Eighth Day, The (Huitième jour, Le) (1996)",Drama,"Eighth Day, The (Huitième jour, Le)","{'day', 'huitième', 'le', 'eighth', 'jour'}",The Eighth Day
1119,Drunks (1995),Drama,Drunks,{'drunks'},Drunks
1120,"People vs. Larry Flynt, The (1996)",Comedy|Drama,"People vs. Larry Flynt, The","{'flynt', 'people', 'larry', 'vs'}",The People vs. Larry Flynt
